idx,연승,마명,산지,성별,연령,중량,기수명,마체중,단승배당,연승배당,grade,length,date,데뷔일자,경주마1등,경주마2등,경주마3등,경주마총전적,경주마3등이내횟수,경주마3등이내확률,기수1등,기수2등,기수3등,기수총전적,기수3등이내횟수,기수3등이내확률,마체중증감,money_log
12236,0,여걸비전,0.260997247,0.23702337,0.203189604,52.0,다비드,470,29.5,3.4,국4등급,1200M,20210508,20171201,3,1,3,17,7,0.4118,89,111,106,1267,306,0.2415,1,21.75161416091648
12237,0,여걸비전,0.260997247,0.23702337,0.203189604,51.5,다비드,469,49.5,5.2,국4등급,1400M,20210321,20171201,3,1,3,16,7,0.4375,89,110,103,1232,302,0.2451,0,21.75161416091648
12238,0,여걸비전,0.260997247,0.23702337,0.203189604,52.0,박태종,477,1.9,9999.9,국4등급,1200M,20210122,19870401,3,1,3,15,7,0.4667,2139,1983,1671,14703,5793,0.394,1,21.75161416091648
12239,1,여걸비전,0.260997247,0.23702337,0.269046439,53.0,빅투아르,475,19.7,1.3,국4등급,1200M,20201206,20170705,2,1,3,14,6,0.4286,143,148,151,1332,442,0.3318,1,21.75161416091648
12240,0,여걸비전,0.260997247,0.23702337,0.269046439,53.0,이혁,462,9999.9,2.1,국4등급,1400M,20201023,20110824,2,1,3,13,6,0.4615,321,291,291,3718,903,0.2429,1,21.75161416091648
12241,0,여울이,0.260997247,0.23702337,0.203189604,52.0,조상범,516,9999.9,9999.9,국4등급,1200M,20201212,20140605,1,3,2,28,6,0.2143,54,91,98,1125,243,0.216,1,21.37783797014605
12242,0,여울이,0.260997247,0.23702337,0.203189604,52.0,조한별,508,42.8,9.1,국4등급,1200M,20201101,20130601,1,3,2,27,6,0.2222,47,88,91,1308,226,0.1728,0,21.37783797014605
12243,0,역대최고,0.260997247,0.249026395,0.203189604,52.0,이해동,515,70.0,11.5,국4등급,1400M,20210612,0,2,0,2,17,4,0.2353,62,67,100,1519,229,0.1508,0,21.574340271377853
12244,0,역대최고,0.260997247,0.249026395,0.203189604,52.0,문정균,516,26.1,6.0,국4등급,1400M,20210509,19980615,2,0,2,16,4,0.25,442,529,536,6307,1507,0.2389,0,21.574340271377853
12245,0,역대최고,0.260997247,0.249026395,0.203189604,52.0,김동수,523,190.8,21.6,국4등급,1200M,20210403,20140605,2,0,2,15,4,0.2667,248,265,286,2696,799,0.2964,1,21.574340271377853
12246,0,역대최고,0.260997247,0.249026395,0.203189604,52.0,문정균,517,156.3,10.7,국4등급,1200M,20210228,19980615,2,0,2,14,4,0.2857,441,529,534,6241,1504,0.241,1,21.574340271377853
12247,0,역전의우승,0.254200542,0.249026395,0.040540541,55.0,김효정,467,38.7,5.0,국3등급,1400M,20220821,20170602,2,2,3,43,7,0.1628,62,75,96,1325,233,0.1758,0,19.689901787974815
12248,0,역전의우승,0.254200542,0.249026395,0.040540541,53.0,김효정,470,15.3,1.8,혼3등급,1600M,20220716,20170602,2,2,3,42,7,0.1667,60,70,94,1290,224,0.1736,1,19.689901787974815
12249,0,역전의우승,0.254200542,0.249026395,0.040540541,54.0,김효정,469,29.0,4.6,혼3등급,1400M,20220618,20170602,2,2,3,41,7,0.1707,60,70,91,1262,221,0.1751,0,19.689901787974815
12250,0,역전의우승,0.254200542,0.249026395,0.040540541,52.0,이동하,473,53.6,11.1,2등급,1400M,20220604,20160618,2,2,3,40,7,0.175,115,135,147,1493,397,0.2659,1,19.689901787974815
12251,0,역전의우승,0.254200542,0.249026395,0.040540541,52.0,김효정,462,105.2,10.6,2등급,1400M,20220522,20170602,2,2,3,39,7,0.1795,60,69,89,1248,218,0.1747,0,19.689901787974815
12252,0,역전의우승,0.254200542,0.249026395,0.040540541,56.0,김태훈,467,51.3,11.3,혼3등급,1800M,20220508,20130601,2,2,3,38,7,0.1842,62,79,84,1085,225,0.2074,0,19.689901787974815
12253,0,역전의우승,0.254200542,0.249026395,0.040540541,56.0,김태훈,471,54.0,15.0,혼3등급,1800M,20220416,20130601,2,2,3,37,7,0.1892,62,79,84,1069,225,0.2105,1,19.689901787974815
12254,0,역전의우승,0.254200542,0.249026395,0.040540541,56.0,김태훈,466,80.2,20.0,혼3등급,1800M,20220402,20130601,2,2,3,36,7,0.1944,62,79,83,1060,224,0.2113,0,19.689901787974815
12255,0,역전의우승,0.254200542,0.249026395,0.040540541,56.0,김태훈,467,127.6,7.7,혼3등급,1800M,20220306,20130601,2,2,3,35,7,0.2,62,79,82,1049,223,0.2126,1,19.689901787974815
12256,0,역전의우승,0.254200542,0.249026395,0.040540541,55.5,장추열,465,58.5,3.9,혼3등급,1800M,20220122,20100609,2,2,3,34,7,0.2059,326,338,363,3322,1027,0.3092,0,19.689901787974815
12257,0,역전의우승,0.254200542,0.249026395,0.040540541,51.0,박태종,470,68.6,10.5,2등급,1800M,20220108,19870401,2,2,3,33,7,0.2121,2173,2003,1698,14943,5874,0.3931,1,19.689901787974815
12258,0,역전의우승,0.254200542,0.249026395,0.074666667,56.5,윤태혁,464,149.4,19.2,국3등급,1400M,20211106,19990901,2,2,3,32,7,0.2188,126,159,148,1801,433,0.2404,0,19.689901787974815
12259,0,역전의우승,0.254200542,0.249026395,0.074666667,57.0,윤태혁,467,480.6,20.5,혼3등급,1400M,20211009,19990901,2,2,3,31,7,0.2258,126,159,148,1798,433,0.2408,0,19.689901787974815
12260,0,역전의우승,0.254200542,0.249026395,0.074666667,56.0,임다빈,469,7.2,2.4,혼3등급,1800M,20210829,20200717,2,2,3,30,7,0.2333,31,29,32,374,92,0.246,0,19.689901787974815
12261,0,역전의우승,0.254200542,0.249026395,0.074666667,58.0,윤태혁,474,95.7,9.5,혼3등급,1800M,20210725,19990901,2,2,3,29,7,0.2414,126,157,147,1787,430,0.2406,1,19.689901787974815
12262,0,역전의우승,0.254200542,0.249026395,0.074666667,52.0,유승완,471,39.7,11.5,2등급,1200M,20210606,20070601,2,2,3,28,7,0.25,382,338,404,4439,1124,0.2532,1,19.689901787974815
12263,0,역전의우승,0.254200542,0.249026395,0.074666667,51.5,박태종,470,144.9,6.1,2등급,1400M,20210501,19870401,2,2,3,27,7,0.2593,2150,1987,1681,14789,5818,0.3934,1,19.689901787974815
12264,0,역전의우승,0.254200542,0.249026395,0.074666667,52.0,김효정,468,98.6,17.3,2등급,1400M,20210321,20170602,2,2,3,26,7,0.2692,47,57,65,880,169,0.192,1,19.689901787974815
12265,0,역전의우승,0.254200542,0.249026395,0.14217633,51.0,임다빈,464,149.3,30.7,2등급,1400M,20201107,20200717,2,2,3,25,7,0.28,2,5,9,96,16,0.1667,1,19.689901787974815
12266,0,역전의킹,0.260997247,0.249026395,0.269046439,56.0,문성혁,459,23.4,7.3,국6등급,1300M,20210718,20180615,0,0,0,3,0,0.0,55,50,51,642,156,0.243,1,16.518752886414028
12267,0,연승장관,0.260997247,0.249026395,0.269046439,56.0,이기회,451,168.5,18.9,국6등급,1200M,20210808,20040602,0,0,0,3,0,0.0,118,157,194,3341,469,0.1404,1,20.544992295073445
12268,0,연희사랑,0.260997247,0.23702337,0.304899931,50.0,이상규,483,12.1,2.2,국6등급,1200M,20220924,20220701,0,0,0,9,0,0.0,1,1,2,43,4,0.093,-1,19.138263935890723
12269,0,연희사랑,0.260997247,0.23702337,0.304899931,54.0,박태종,494,4.5,1.5,국6등급,1200M,20220814,19870401,0,0,0,8,0,0.0,2187,2022,1712,15096,5921,0.3922,0,19.138263935890723
12270,0,연희사랑,0.260997247,0.23702337,0.304899931,54.0,박태종,496,7.2,2.1,국6등급,1200M,20220716,19870401,0,0,0,7,0,0.0,2186,2019,1709,15061,5914,0.3927,1,19.138263935890723
12271,0,연희사랑,0.260997247,0.23702337,0.304899931,54.0,이현종,486,18.9,3.6,국6등급,1200M,20220619,20150618,0,0,0,6,0,0.0,188,161,188,1629,537,0.3297,1,19.138263935890723
12272,0,연희사랑,0.260997247,0.23702337,0.304899931,54.0,이현종,481,19.5,2.5,국6등급,1200M,20220522,20150618,0,0,0,5,0,0.0,187,161,188,1613,536,0.3323,0,19.138263935890723
12273,0,연희사랑,0.260997247,0.23702337,0.304899931,54.0,김옥성,487,49.9,9.8,국6등급,1200M,20220424,19870401,0,0,0,4,0,0.0,544,650,750,8487,1944,0.2291,1,19.138263935890723
12274,0,연희사랑,0.260997247,0.23702337,0.304899931,54.0,조한별,479,167.9,37.4,국6등급,1200M,20220326,20130601,0,0,0,3,0,0.0,62,108,114,1682,284,0.1688,1,19.138263935890723
12275,0,연희사랑,0.260997247,0.23702337,0.304899931,54.0,김옥성,474,106.6,30.0,국6등급,1200M,20220227,19870401,0,0,0,2,0,0.0,542,647,748,8425,1937,0.2299,0,19.138263935890723
12276,0,연희사랑,0.260997247,0.23702337,0.275362319,53.0,김옥성,482,305.9,67.4,국6등급,1000M,20211218,19870401,0,0,0,1,0,0.0,539,643,746,8371,1928,0.2303,0,19.138263935890723
12277,0,연희일출,0.260997247,0.23702337,0.203189604,52.0,김용근,451,6.8,2.3,1등급,1200M,20220814,20050504,6,2,4,20,12,0.6,838,691,596,5352,2125,0.397,0,19.25842114483806
12278,1,연희일출,0.260997247,0.23702337,0.203189604,56.5,최범현,451,5.7,1.9,2등급,1200M,20220618,20010706,6,2,3,19,11,0.5789,865,817,730,6923,2412,0.3484,0,19.25842114483806
12279,1,연희일출,0.260997247,0.23702337,0.203189604,52.5,김용근,451,2.4,1.2,2등급,1200M,20220507,20050504,5,2,3,18,10,0.5556,821,680,586,5261,2087,0.3967,0,19.25842114483806
12280,0,연희일출,0.260997247,0.23702337,0.203189604,54.0,최범현,451,7.1,1.9,2등급,1400M,20220312,20010706,5,2,3,17,10,0.5882,857,811,726,6874,2394,0.3483,1,19.25842114483806
12281,1,연희일출,0.260997247,0.23702337,0.269046439,55.0,최범현,444,19.0,3.8,국OPEN,1400M,20211219,20010706,5,2,2,16,9,0.5625,848,800,716,6781,2364,0.3486,-1,19.25842114483806
12282,1,연희일출,0.260997247,0.23702337,0.269046439,56.0,최범현,457,7.3,2.1,국3등급,1200M,20211023,20010706,5,1,2,15,8,0.5333,844,792,711,6742,2347,0.3481,1,19.25842114483806
12283,1,연희일출,0.260997247,0.23702337,0.269046439,52.5,최범현,456,9999.9,9999.9,국3등급,1200M,20210814,20010706,4,1,2,14,7,0.5,838,785,705,6702,2328,0.3474,1,19.25842114483806
12284,1,연희일출,0.260997247,0.23702337,0.269046439,52.5,박을운,448,8.3,2.4,국3등급,1200M,20210613,19980615,4,1,1,13,6,0.4615,420,407,352,3544,1179,0.3327,0,19.25842114483806
12285,1,연희일출,0.260997247,0.23702337,0.269046439,52.0,이준철,449,37.4,2.8,국3등급,1200M,20210501,19990901,3,1,1,12,5,0.4167,257,282,306,3053,845,0.2768,0,19.25842114483806
12286,0,연희일출,0.260997247,0.23702337,0.269046439,52.0,이준철,449,49.5,14.1,국3등급,1200M,20210321,19990901,3,1,1,11,5,0.4545,255,280,306,3037,841,0.2769,1,19.25842114483806
12287,0,연희일출,0.260997247,0.23702337,0.269046439,52.0,조한별,448,12.0,5.1,국3등급,1200M,20210108,20130601,3,1,1,10,5,0.5,47,94,96,1360,237,0.1743,0,19.25842114483806
12288,0,연희일출,0.260997247,0.23702337,0.304899931,52.0,이준철,448,6.2,1.9,국3등급,1200M,20201122,19990901,3,1,1,9,5,0.5556,249,275,304,2995,828,0.2765,1,19.25842114483806
12289,1,열린문,0.260997247,0.288180611,0.203189604,52.5,김태희,479,11.1,1.8,혼3등급,1600M,20220904,20210714,4,4,3,25,11,0.44,26,23,30,277,79,0.2852,1,20.29129621622924
12290,1,열린문,0.260997247,0.288180611,0.203189604,55.0,문성혁,470,45.4,8.5,국3등급,1800M,20220731,20180615,4,3,3,24,10,0.4167,78,76,87,971,241,0.2482,0,20.29129621622924
12291,0,열린문,0.260997247,0.288180611,0.203189604,51.0,김태희,479,12.7,3.0,국3등급,1400M,20220625,20210714,4,3,3,23,10,0.4348,18,17,18,212,53,0.25,1,20.29129621622924
12292,0,열린문,0.260997247,0.288180611,0.203189604,52.0,김태희,475,21.8,4.1,국3등급,1400M,20220507,20210714,4,3,3,22,10,0.4545,11,12,14,154,37,0.2403,0,20.29129621622924
12293,0,열린문,0.260997247,0.288180611,0.203189604,56.0,문성혁,476,17.7,3.6,국3등급,1400M,20220417,20180615,4,3,3,21,10,0.4762,76,72,78,893,226,0.2531,1,20.29129621622924
12294,0,열린문,0.260997247,0.288180611,0.203189604,56.0,문성혁,468,117.1,6.6,국3등급,1400M,20220226,20180615,4,3,3,20,10,0.5,74,66,69,823,209,0.2539,1,20.29129621622924
12295,0,열린문,0.260997247,0.288180611,0.203189604,55.5,이현종,466,16.9,3.2,국3등급,1400M,20220123,20150618,4,3,3,19,10,0.5263,184,154,173,1501,511,0.3404,1,20.29129621622924
12296,1,열린문,0.260997247,0.288180611,0.269046439,51.0,김태희,464,18.4,6.5,국3등급,1400M,20211225,20210714,4,2,3,18,9,0.5,6,8,11,127,25,0.1969,0,20.29129621622924
12297,1,열린문,0.260997247,0.288180611,0.269046439,53.5,김태희,469,14.2,3.3,국4등급,1400M,20211121,20210714,3,2,3,17,8,0.4706,5,7,9,102,21,0.2059,0,20.29129621622924
12298,0,열린문,0.260997247,0.288180611,0.269046439,58.0,문성혁,470,17.3,2.9,국4등급,1700M,20211023,20180615,3,2,3,16,8,0.5,66,57,60,711,183,0.2574,1,20.29129621622924
12299,0,열린문,0.260997247,0.288180611,0.269046439,57.0,문성혁,468,9999.9,9999.9,국4등급,1400M,20210904,20180615,3,2,3,15,8,0.5333,64,55,57,688,176,0.2558,1,20.29129621622924
12300,0,열린문,0.260997247,0.288180611,0.269046439,53.0,김태희,464,11.2,2.5,국4등급,1400M,20210808,20210714,3,2,3,14,8,0.5714,5,4,7,60,16,0.2667,1,20.29129621622924
12301,0,열린문,0.260997247,0.288180611,0.269046439,57.0,문성혁,462,5.0,2.4,국4등급,1400M,20210620,20180615,3,2,3,13,8,0.6154,49,46,50,620,145,0.2339,0,20.29129621622924
12302,1,열린문,0.260997247,0.288180611,0.269046439,54.5,문성혁,470,45.2,6.0,국4등급,1400M,20210509,20180615,2,2,3,12,7,0.5833,45,44,47,583,136,0.2333,0,20.29129621622924
12303,0,열린문,0.260997247,0.288180611,0.269046439,54.5,문성혁,473,30.5,3.6,국4등급,1400M,20210404,20180615,2,2,3,11,7,0.6364,42,42,47,554,131,0.2365,1,20.29129621622924
12304,0,열린문,0.260997247,0.288180611,0.269046439,55.5,이용호,465,9.8,2.2,국4등급,1400M,20210221,20150617,2,2,3,10,7,0.7,44,53,54,628,151,0.2404,0,20.29129621622924
12305,1,열린문,0.260997247,0.288180611,0.304899931,55.0,문성혁,467,9999.9,9999.9,국4등급,1400M,20201219,20180615,2,2,2,9,6,0.6667,39,39,44,499,122,0.2445,1,20.29129621622924
12306,1,열린문,0.260997247,0.288180611,0.304899931,54.0,문성혁,459,5.4,1.8,국4등급,1400M,20201115,20180615,2,1,2,8,5,0.625,38,38,42,471,118,0.2505,0,20.29129621622924
12307,0,영광의미소,0.260997247,0.23702337,0.269046439,55.5,조상범,469,13.0,3.5,국4등급,1300M,20220828,20140605,4,1,4,16,9,0.5625,69,135,131,1708,335,0.1961,1,20.80457215239281
12308,0,영광의미소,0.260997247,0.23702337,0.269046439,52.0,오수철,463,3.7,1.6,혼4등급,1200M,20220730,20220701,4,1,4,15,9,0.6,5,5,6,51,16,0.3137,1,20.80457215239281
12309,1,영광의미소,0.260997247,0.23702337,0.269046439,53.0,정정희,458,5.0,1.7,국4등급,1200M,20220612,20140605,3,1,4,14,8,0.5714,100,114,126,1756,340,0.1936,1,20.80457215239281
12310,0,영광의미소,0.260997247,0.23702337,0.269046439,54.0,정정희,456,6.4,2.1,국4등급,1200M,20220417,20140605,3,1,4,13,8,0.6154,95,108,122,1689,325,0.1924,0,20.80457215239281
12311,0,영광의미소,0.260997247,0.23702337,0.269046439,54.0,정정희,459,3.6,1.4,국4등급,1200M,20220306,20140605,3,1,4,12,8,0.6667,92,102,117,1651,311,0.1884,1,20.80457215239281
12312,1,영광의미소,0.260997247,0.23702337,0.269046439,53.0,김용근,453,2.0,1.2,국4등급,1200M,20220123,20050504,3,1,3,11,7,0.6364,802,666,579,5135,2047,0.3986,0,20.80457215239281
12313,1,영광의미소,0.260997247,0.23702337,0.304899931,52.0,임기원,454,5.3,1.4,국4등급,1200M,20210919,20130619,3,0,3,10,6,0.6,368,273,292,2628,933,0.355,1,20.80457215239281
12314,1,영광의미소,0.260997247,0.23702337,0.304899931,56.0,유승완,447,6.1,2.8,국5등급,1300M,20210724,20070601,2,0,3,9,5,0.5556,385,341,408,4482,1134,0.253,0,20.80457215239281
12315,0,영광의미소,0.260997247,0.23702337,0.304899931,55.0,임기원,448,7.7,3.4,국5등급,1300M,20210530,20130619,2,0,3,8,5,0.625,348,266,284,2538,898,0.3538,0,20.80457215239281
12316,1,영광의미소,0.260997247,0.23702337,0.304899931,53.0,임기원,453,3.0,1.5,국5등급,1200M,20210328,20130619,1,0,3,7,4,0.5714,334,257,280,2481,871,0.3511,0,20.80457215239281
12317,1,영광의미소,0.260997247,0.23702337,0.304899931,54.5,이현종,453,2.6,1.8,국6등급,1400M,20210205,20150618,1,0,2,6,3,0.5,169,138,148,1329,455,0.3424,1,20.80457215239281
12318,1,영광의미소,0.260997247,0.23702337,0.275362319,53.0,이현종,448,3.4,1.1,국6등급,1200M,20201220,20150618,0,0,2,5,2,0.4,165,135,147,1296,447,0.3449,0,20.80457215239281
12319,1,영광의미소,0.260997247,0.23702337,0.275362319,53.0,임기원,453,2.7,1.5,국6등급,1200M,20201114,20130619,0,0,1,4,1,0.25,323,244,270,2389,837,0.3504,0,20.80457215239281
12320,0,영광의캡틴,0.260997247,0.288180611,0.269046439,56.0,김동수,503,41.2,6.3,국5등급,1200M,20220312,20140605,1,0,2,5,3,0.6,264,285,307,2950,856,0.2902,0,20.089900922579822
12321,0,영광의캡틴,0.260997247,0.288180611,0.269046439,55.5,함완식,504,29.5,4.7,국5등급,1400M,20220122,19980615,1,0,2,4,3,0.75,775,789,713,6108,2277,0.3728,0,20.089900922579822
12322,0,영광의캡틴,0.260997247,0.288180611,0.304899931,55.5,서승운,508,5.1,2.0,국5등급,1400M,20211226,20110824,1,0,2,3,3,1.0,606,534,480,3904,1620,0.415,-1,20.089900922579822
12323,1,영광의캡틴,0.260997247,0.288180611,0.304899931,55.5,김용근,523,3.7,2.0,국5등급,1400M,20211023,20050504,1,0,1,2,2,1.0,792,656,564,5025,2012,0.4004,1,20.089900922579822
12324,1,영광의캡틴,0.260997247,0.288180611,0.304899931,56.0,김용근,512,2.8,1.0,국6등급,1200M,20210829,20050504,0,0,1,1,1,1.0,782,652,560,4982,1994,0.4002,-1,20.089900922579822
12325,1,영광의캡틴,0.260997247,0.288180611,0.304899931,56.0,김용근,528,2.3,1.3,국6등급,1200M,20210807,20050504,0,0,0,0,0,0.0,776,649,555,4938,1980,0.401,1,20.089900922579822
12326,0,영광의타임,0.260997247,0.23702337,0.203189604,56.0,김철호,476,38.6,4.8,혼OPEN,1400M,20220605,20080618,5,4,5,23,14,0.6087,217,219,237,2605,673,0.2583,1,20.70931113593904
12327,0,영광의행진,0.260997247,0.288180611,0.304899931,55.0,임기원,473,14.2,2.6,국5등급,1200M,20210704,20130619,1,1,0,4,2,0.5,354,269,286,2566,909,0.3542,0,20.78811175489524
12328,1,영광의행진,0.260997247,0.288180611,0.304899931,56.0,임기원,473,5.6,1.3,국6등급,1000M,20210523,20130619,0,1,0,3,1,0.3333,344,265,283,2526,892,0.3531,0,20.78811175489524
12329,1,영광의행진,0.260997247,0.288180611,0.304899931,57.0,임기원,479,17.5,3.2,국6등급,1200M,20210404,20130619,0,0,0,2,0,0.0,337,257,281,2487,875,0.3518,0,20.78811175489524
12330,0,영광의행진,0.260997247,0.288180611,0.304899931,56.5,박현우,489,3.2,1.1,국6등급,1000M,20210205,20120607,0,0,0,1,0,0.0,105,100,102,1604,307,0.1914,1,20.78811175489524
12331,0,영광의행진,0.260997247,0.288180611,0.275362319,55.0,박현우,488,9999.9,9999.9,국6등급,1200M,20201219,20120607,0,0,0,0,0,0.0,105,96,102,1576,303,0.1923,1,20.78811175489524
12332,0,영블러드,0.260997247,0.288180611,0.304899931,54.0,김아현,474,31.9,3.8,국6등급,1200M,20220814,20200717,0,0,0,9,0,0.0,23,46,37,589,106,0.18,0,20.3223599263843
12333,0,영블러드,0.260997247,0.288180611,0.304899931,56.0,조한별,478,33.9,7.0,국6등급,1200M,20220723,20130601,0,0,0,8,0,0.0,71,116,122,1807,309,0.171,1,20.3223599263843
12334,0,영블러드,0.260997247,0.288180611,0.304899931,56.0,조한별,476,32.7,9.3,국6등급,1300M,20220702,20130601,0,0,0,7,0,0.0,71,115,121,1788,307,0.1717,0,20.3223599263843
12335,0,영블러드,0.260997247,0.288180611,0.304899931,56.0,조한별,483,41.9,12.3,국6등급,1200M,20220612,20130601,0,0,0,6,0,0.0,70,113,120,1771,303,0.1711,1,20.3223599263843
12336,0,영블러드,0.260997247,0.288180611,0.304899931,56.0,조한별,473,107.1,50.0,국6등급,1200M,20220430,20130601,0,0,0,5,0,0.0,67,111,118,1721,296,0.172,0,20.3223599263843
12337,0,영블러드,0.260997247,0.288180611,0.304899931,56.0,문성혁,475,13.1,3.7,국6등급,1200M,20220226,20180615,0,0,0,4,0,0.0,74,66,69,821,209,0.2546,0,20.3223599263843
12338,0,영블러드,0.260997247,0.288180611,0.304899931,56.0,정우주,476,35.5,5.1,국6등급,1000M,20220129,20180614,0,0,0,3,0,0.0,47,50,66,963,163,0.1693,0,20.3223599263843
12339,0,영블러드,0.260997247,0.288180611,0.275362319,55.0,박을운,478,11.8,1.3,국6등급,1000M,20211010,19980615,0,0,0,2,0,0.0,430,417,361,3626,1208,0.3331,1,20.3223599263843
12340,0,영블러드,0.260997247,0.288180611,0.275362319,55.0,장추열,475,5.1,3.5,국6등급,1000M,20210822,20100609,0,0,0,1,0,0.0,309,318,343,3143,970,0.3086,0,20.3223599263843
12341,0,영앤리치,0.260997247,0.288180611,0.304899931,56.0,이혁,498,132.4,19.7,국6등급,1300M,20211226,20110824,0,0,0,1,0,0.0,365,326,336,4102,1027,0.2504,1,20.166836625354403
12342,0,영앤리치,0.260997247,0.288180611,0.275362319,55.0,함완식,476,59.6,8.6,국6등급,1200M,20201129,19980615,0,0,0,0,0,0.0,733,745,675,5811,2153,0.3705,1,20.166836625354403
12343,0,영웅대마,0.260997247,0.249026395,0.269046439,53.0,임다빈,485,12.2,3.9,국5등급,1300M,20220918,20200717,1,1,1,20,3,0.15,60,61,72,804,193,0.24,0,20.681314872045522
12344,1,영웅대마,0.260997247,0.249026395,0.269046439,52.0,임다빈,487,12.7,2.3,국5등급,1400M,20220814,20200717,1,0,1,19,2,0.1053,57,60,67,777,184,0.2368,1,20.681314872045522
12345,1,영웅대마,0.260997247,0.249026395,0.269046439,52.0,임다빈,479,12.8,1.8,국5등급,1400M,20220703,20200717,1,0,0,18,1,0.0556,55,57,58,739,170,0.23,0,20.681314872045522
12346,0,영웅대마,0.260997247,0.249026395,0.269046439,52.0,임다빈,480,10.5,2.1,국5등급,1400M,20220604,20200717,1,0,0,17,1,0.0588,51,54,56,702,161,0.2293,1,20.681314872045522
12347,0,영웅대마,0.260997247,0.249026395,0.269046439,56.0,임다빈,477,13.8,2.2,국5등급,1400M,20220508,20200717,1,0,0,16,1,0.0625,48,49,54,659,151,0.2291,0,20.681314872045522
12348,0,영웅대마,0.260997247,0.249026395,0.269046439,56.0,김동수,477,32.1,5.6,국5등급,1700M,20220410,20140605,1,0,0,15,1,0.0667,265,291,313,2983,869,0.2913,0,20.681314872045522
12349,0,영웅대마,0.260997247,0.249026395,0.269046439,53.0,임다빈,479,51.7,5.9,국5등급,1400M,20220305,20200717,1,0,0,14,1,0.0714,42,42,50,586,134,0.2287,1,20.681314872045522
12350,0,영웅대마,0.260997247,0.249026395,0.269046439,52.5,임다빈,478,82.6,9.1,국5등급,1200M,20220123,20200717,1,0,0,13,1,0.0769,39,38,43,530,120,0.2264,0,20.681314872045522
12351,0,영웅대마,0.260997247,0.249026395,0.304899931,53.5,임다빈,481,43.1,10.6,국5등급,1400M,20211205,20200717,1,0,0,12,1,0.0833,35,34,39,461,108,0.2343,1,20.681314872045522
